in out res
1.6429202296239633 1.7906978523364194 1
1.4905522092578658 1.5718243258172457 1
2.5669323331963585 2.2412662532348517 1
1.9933148527092253 1.879556070138281 1
2.005788769182761 2.126789891394922 1
0.9294591756191675 2.1471849578051834 1
1.9702066532361833 1.4889013104528033 1
0.9168140490177346 2.068875588404808 1
2.4458311535284496 2.335157669317514 1
2.026843669170182 2.0361897028373854 1
4.293136247951741 0.9533686044406211 1
2.834125931539783 2.585688833913264 1
1.9669795629805082 1.9703751190601688 1
3.946707696726638 2.4669067944381586 1
2.621805596860005 2.1221681224681923 1
0.9518708697603464 1.6551568167717328 1
1.0076848902997324 0.24538635707733603 1
1.8652598331199888 1.9870030629633784 1
1.688243242570987 2.316839130066368 1
1.0869746942751357 1.893922175447921 1
2.189226089707171 1.6849762386508265 1
2.689968318802685 2.3649369089756913 1
1.8650255866276355 2.1395171502052044 1
2.360348418774966 1.8323381214441632 1
1.2015310669059298 1.7483412245667207 1
2.768537848803554 0.6303674542554816 1
3.381404909881477 2.2221499213576306 1
2.375076341922629 2.964810484007911 1
0.8375472088486811 2.0347121091850893 1
0.6909355142756999 3.3011453522218863 1
0.6897989720950386 0.9930106624009065 1
1.895964823600329 2.215003080598947 1
2.0453653409374657 2.3908961797386414 1
2.7841721731283506 2.2431148334094813 1
2.5263586826957214 2.3662087650136296 1
1.9897625603914944 1.8466364942802613 1
1.0977859921367248 2.3991173461935036 1
3.2507153573146215 3.490796319424886 1
8.239516779349735 2.9528524933330704 2
8.399941219764836 1.7202355468925996 2
7.4565071009367285 3.3175142515703686 2
7.82808545027727 3.031978558922707 2
8.971027349231802 1.855621929567775 2
8.743364849446857 1.8298807502215702 2
8.573539687998698 0.5394263271984903 2
8.52487997651299 2.464655274311064 2
7.371595519732023 2.1699809964304064 2
7.790636808951838 3.1191582340804844 2
7.384789857224227 2.1209699040977497 2
8.961933215424105 1.6515727042834434 2
8.113276960452819 1.6841437108234736 2
7.917784245685026 3.252550482295007 2
8.40385017084001 1.7230770299023919 2
8.010924238681767 3.0891004344781687 2
7.689779282053106 1.2547475430272446 2
8.199508148163233 1.9736832463949576 2
7.201388045756236 3.2145707653073727 2
7.605390506584031 1.1319897914189545 2
9.23464710689241 2.524863688821592 2
8.322637358751066 2.4727103656776315 2
7.502862740499596 2.586590016115099 2
7.60477482175291 2.5462005239299206 2
8.26125633516346 3.053575256099871 2
7.615825420651902 2.4015364166242303 2
6.883868297740378 2.2840819986456022 2
7.29703902368725 2.5793419047670083 2
7.9791818715319955 1.214779524078026 2
7.745730854250776 0.8691115318795186 2
7.705475731036362 1.6076301099230708 2
7.542142320046279 0.9340161459919369 2
9.334662242650051 0.6522944264275703 2
9.08686125133192 0.9256506004137441 2
7.605247429249083 0.914494087842576 2
7.139563237250044 2.1343748334159964 2
7.636572040112824 2.293297152805951 2
9.135059452105846 2.8977376503363437 2
8.387661431258394 1.899498510929656 2
8.556658659236714 1.7066169728808038 2
8.338699519552314 1.054308926378119 2
7.808289608817313 2.961650072751062 2
8.750251928717912 1.6114971902908741 2
7.5293969998249946 1.7550814131112222 2
8.52305987016434 2.2399719346053493 2
8.243299564094704 2.7671503026232758 2
7.364681739443592 2.0215511376890603 2
7.4939365511087885 2.6594848389734347 2
8.147473569753748 0.9526459288335398 2
7.670889501852245 1.0030914331930714 2
7.390096958677228 0.5896511682047794 2
8.09509608984324 1.8507509143066452 2
8.270610255524085 2.953090720829711 2
8.915615547121908 2.6764056280092348 2
7.147270796361453 2.6984135089839896 2
8.238719302775824 1.5639291367243753 2
8.341170760984838 2.019298756178846 2
7.19455973313549 1.9029133742583781 2
9.11178354497467 2.3871807469079194 2
6.89736014941911 0.8017883072757865 2
8.775239798914049 1.5210299779578815 2
8.190322231570747 -0.024842459608366063 2
8.35097999738196 1.5822956396725343 2
8.139641659481333 1.7769440955366214 2
8.424613808681467 3.574000714320211 2
8.330832601626799 2.2189322156680715 2
7.852774180707398 1.6364691900666362 2
6.5128930902679 1.8286248024385692 2
7.877700977200921 3.0918781430757134 2
9.469748447503735 0.9461025177635458 2
8.392156842295979 3.921740321895542 2
7.0072957276581285 2.412420212047996 2
8.273948150611284 1.4205352078266074 2
6.718244097224069 2.2163987701529493 2
8.989581419667129 2.059873165325647 2
7.9144716179318335 2.394901199149923 2
8.28079848544111 3.079524646891395 2
7.224314262611319 1.8075606177157602 2
8.50601322218195 2.02981684646043 2
8.931865860447886 2.8070528402005075 2
7.537764246596803 3.310048413111261 2
7.991041711853567 1.4512803962679601 2
8.70466865278665 2.685057509674118 2
7.836710047853176 2.337653218677196 2
6.63975372791713 1.7737648717976773 2
8.768981429041636 1.5543166015631946 2
8.07826582330015 1.4080566462945656 2
6.987946129656201 2.764924799676071 2
8.58754927307341 1.862104063495963 2
8.144360940682546 1.1349371642541015 2
8.04618352839371 1.7046378083043046 2
7.27676708117213 1.5535819297608395 2
7.59431410323798 -0.49198227687751395 2
9.408364833002642 1.3420509584014857 2
7.971267126960248 0.5212834453841362 2
8.358760935633791 2.415827384043612 2
8.011306571840564 1.195942712737309 2
8.196897625400792 1.5849095368741681 2
7.793517225143769 1.9318127792884816 2
9.539371610973692 1.684998725471151 2
4.6514644820375235 7.482737242606346 3
4.210059584887578 8.329063367722934 3
2.6127123711144065 7.490767122353615 3
3.320651574654281 8.528955876535926 3
4.91292019007269 8.346233082705595 3
4.185096665117593 7.751615209834252 3
3.5819568724982584 7.241750605362714 3
4.989033080517162 6.89873493980304 3
4.308965063037456 7.164920312061464 3
4.0193703201728335 6.787789927721397 3
3.782868819862763 9.29348514802167 3
4.287338011300708 7.268754114715195 3
2.9296939517967644 8.10216528889286 3
2.660703472465282 8.42853491736313 3
3.2135428334201945 7.905772282210784 3
3.470418987895603 7.643658199857667 3
5.212590780573457 8.195774520048365 3
3.619908350240883 7.918549395448922 3
2.9247838160014314 8.104354810920054 3
3.699213334437978 7.253635830198311 3
3.4346948422111367 7.799232035726912 3
4.245291404392118 7.719116807233375 3
3.689914730816652 8.623784770765344 3
5.043998435280189 8.540545707657886 3
5.125570502186177 7.35454549390333 3
4.715629549985451 7.606088232059308 3
5.15110066497257 7.474489202466634 3
5.471434971277843 7.706238308038582 3
3.6733883382112484 8.248527218490574 3
3.6542964536156335 8.177302758651287 3
3.51561067085454 7.878969727909336 3
4.770512689858136 8.294777727032235 3
2.793922426798182 7.592780270857343 3
4.865398151549623 7.659392246541058 3
4.671278784938429 6.549797034904508 3
3.057672030593185 7.220132972356044 3
5.222012683317843 6.785849432291324 3
3.8183260883625687 7.730136336278164 3
5.230106292049817 7.946762686856928 3
4.152596989907315 8.98001243860913 3
2.8255242539726204 8.610214325001614 3
3.64372654726005 7.682610713446497 3
4.095543267426746 7.827792713892981 3
3.528153146847586 8.466895672068203 3
4.406651961483044 6.535739485950556 3
3.8130735667287587 8.808712634267584 3
3.593501564449406 8.538268834034085 3
4.042992264304129 6.8552156566965 3
4.714237970697976 6.301443665580424 3
2.564941575200015 7.655398245554963 3
3.4165576225012995 7.804912639676368 3
4.021475380297381 7.843588358937516 3
2.6490314241896407 7.299173729022805 3
3.9388161979183067 8.719712866842015 3
4.5495011437388975 7.80390512377248 3
3.898442891956231 8.322008040288953 3
2.8815662482158158 7.457822712009532 3
4.4931144083203405 9.049954281014706 3
2.881332636114127 9.00957358217914 3
3.507302592705712 8.780606250836808 3
4.032213331734164 7.19659638410998 3
3.492266143304114 9.520840562861526 3
2.5706845918163452 8.105758779308182 3
4.599134685967238 7.760972505673865 3
5.299273408125241 8.775982010185079 3
3.8015416307257848 8.76122101842139 3
3.8279509583847657 7.950763452045976 3
4.36746792929806 8.136187413855055 3
3.8628076159940665 9.175848653435146 3
3.2923306822955216 7.621832977015215 3
2.7795985723994123 8.066835509801221 3
4.141226988395605 8.732037882201986 3
4.7386493183158604 8.794383075613604 3
3.908301893951676 7.719318672386484 3
3.464802946607978 9.03484961850627 3
4.0046232817270155 8.947200107785381 3
3.4827592444800035 7.585711831871171 3
3.556223359107104 7.826284421519602 3
4.745620237117224 7.026500374912607 3
4.059895157612182 8.103084243710533 3
3.2698938460225615 7.656669665055501 3
4.918754942603758 9.620094874288771 3
2.684716167385101 8.02538212708046 3
4.887541573824618 7.86626354403767 3
4.038746512373504 8.733856191131224 3
4.252330359126791 7.11853520342846 3
4.498696392475775 7.9770347797343195 3
2.724975075216638 7.395379458074753 3
3.9467984098806097 8.618499316305998 3
2.7749427083403506 9.840701527862691 3
4.465982229299417 7.887609929494481 3
4.455658506170387 7.114982569807546 3
3.666878876026251 7.2501393611306915 3
4.632435763347456 6.324570360521664 3
3.778949463442688 6.519167026574445 3
4.30472140188263 7.881210327935514 3
3.6246418929792577 7.819368951483647 3
5.366923039409031 7.609253779730309 3
3.147991179542842 7.229648929430239 3
5.166600438475153 7.861013021665574 3
