X Y Z D E
0.23514706846407973 0.1718854250951487 0.5636346189765493 0.9566406100686973 1
0.7854750706642977 0.6194737436564686 0.49597547514773166 0 0
0.6104246725558469 0.3254311812502608 0.016956934452134087 0.7221331355125223 1
0.6239681292225201 0.8322834426605972 0.9028981535228915 0 0
0.18662394369394075 0.30905019831657055 0.08660863658549434 0.9325553487920217 1
0.1980673554414536 0.714128299788978 0.5136897563642246 0.6714090363920733 1
0.18590707924618655 0.2099275081174472 0.44805424446796227 0.9598796795545529 1
0.2956062624674729 0.7113130280596272 0.020348605516034013 0.637691707412489 1
0.22663176743837465 0.245124639145202 0.2612184033072755 0.9426303375510959 1
0.16321871849634584 0.12892671962236002 0.5461973485207814 0.9781296186599341 1
0.6287045158112587 0.41411890777190363 0.3885725819184256 0.6582067775587974 1
0.8513266860521389 0.8073382035864587 0.5455942066533437 0 0
0.2735421206411024 0.7250511665928379 0.7079878166592337 0.632040753478392 0
0.27304724989836826 0.8598016143147076 0.5631636494417012 0.4314932019681895 0
0.29546469853112156 0.02357037969773934 0.20719498792094715 0.9550628508756991 1
0.9863531390831444 0.4810154793206307 0.5487469293062639 0 0
0.22089733449907034 0.9477630464781459 0.2311008569864026 0.23010774724391542 0
0.49310663556841416 0.030696060496754995 0.4929197995391721 0.8694271664885902 1
0.8020554382188614 0.12631571923878693 0.21533224999561607 0.5837391652928029 1
0.6490156125977709 0.8523773419144491 0.23023998865375117 0 0
0.5252138567989169 0.3446377567799366 0.35905534181650234 0.7780586232592632 1
0.4774364788712018 0.336023532178898 0.47736735606354985 0.8118759723412718 1
0.3815836729878146 0.5218607953313159 0.577821318444526 0.7629254293869716 1
0.45457251057311576 0.22643141773744313 0.9045044043375161 0.8614479936088226 0
0.9859055038164222 0.8490823763128941 0.15629350881204962 0 0
0.9875900668396485 0.7465590318673345 0.9231729936442332 0 0
0.5921464843196638 0.17502767122555962 0.392304039880496 0.7865925599783026 1
0.9070924605361179 0.1167149678464201 0.6469623501355501 0.404426611784067 0
0.2589088645871662 0.7974749009382787 0.8996012389728629 0.5449770474172899 0
0.61793476367543 0.14707110316552185 0.12939925403117214 0.7723514216048721 1
0.15330610539139666 0.2969924493678764 0.2939498024467315 0.9424928238815357 1
0.68736185792424 0.17662871726267992 0.514738360544073 0.7045111585412095 1
0.54984500447923 0.773602455574812 0.11345983144880578 0.31497573204590945 1
0.3764303907040132 0.14602123216057517 0.910164337610899 0.9148649958943293 1
0.355189754174414 0.2471306884828779 0.9985085753551397 0.9015357238287888 0
0.4584704480833095 0.1777049712715142 0.014402782047064244 0.8707616157248089 1
0.9271416480907988 0.06982101369820937 0.8832112859023356 0.3681485982882889 0
0.4579007137375859 0.08871156103531685 0.3283622066358278 0.8845661056683591 1
0.11951291447997847 0.2944670354472314 0.372470165374043 0.9481591787814008 1
0.05170416743987727 0.7666949054564358 0.30497101926992065 0.6399262465444717 1
0.8751161129996112 0.24640984025862522 0.03797331956795036 0.4164780659196478 1
0.04234990533296612 0.47632378818104204 0.6398739613913667 0.8782494715803424 1
0.7091894675183392 0.9118414341625378 0.7312994545546336 0 0
0.017202945391419533 0.3511489414262905 0.41363836828869993 0.9361615670412108 1
0.2976289661333442 0.45329101576184794 0.6699020297011844 0.840204887838668 1
0.6845790783749579 0.81016568216727 0.9374171288956217 0 0
0.1589152946036816 0.29176963416338686 0.4061087715099245 0.9431947888539188 1
0.06389498272570338 0.527549545353641 0.9170623360211883 0.8471180014494137 0
0.7987200527906151 0.13466820302564764 0.8096383199145831 0.5864390440310058 0
0.8331099979923142 0.961653687072473 0.507862881544245 0 0
0.1944833221361033 0.595119620998565 0.8224181599595843 0.7797492379691237 0
0.24584126503445902 0.4642378008155412 0.1322126289877672 0.850908536036751 1
0.9443713127111513 0.700924528127232 0.46317323006848965 0 0
0.876137000286334 0.9215233921330848 0.5497209446990319 0 0
0.703932532856141 0.39094457200334154 0.3768318347527684 0.5929935335295505 1
0.18407452705340432 0.8642001582742531 0.8634844335875418 0.46826771715421656 0
0.5680679292882664 0.23102421636646997 0.9226227104446663 0.7898902703327847 0
0.8088390944371375 0.07662414577378374 0.7594611044514687 0.5830163459068273 0
0.27985333250035205 0.3586227059526401 0.20894391620932384 0.8905458253586133 1
0.24420671274725936 0.23079743453053303 0.07353449500986153 0.941857540004486 1
0.26964456898625677 0.9675870804250468 0.7777139025939566 0 0
0.35142821664273227 0.9694165179795111 0.821144959951319 0 0
0.18440703063362474 0.6143257943767995 0.2460330378971105 0.7672013200042109 1
0.8740392024375858 0.9971114823172174 0.4125991690075044 0 0
0.7073902921476649 0.9054938420919916 0.5273674256391958 0 0
0.7139572037884776 0.13393915526103717 0.08169273733791882 0.6872593497701562 1
0.7792529345901844 0.5379349939370235 0.504931480166378 0.3215444078670321 0
0.48992186538503235 0.8660627758238282 0.8340587958781651 0.09955819479066383 0
0.26618397927181414 0.03482453606140279 0.751798154690215 0.963292967309079 1
0.820193781667983 0.05942773578769378 0.520329903817176 0.5689907773701794 1
0.6957353049639927 0.9300901582732446 0.956819212455452 0 0
0.43066676341513155 0.6275372141534172 0.33760679756924117 0.6486317782394748 1
0.17380384772452917 0.19214921263009566 0.6858164903181672 0.965852422786102 1
0.11153324060963388 0.3887377760089099 0.100219862968834 0.9145727296080723 1
0.3976927019821166 0.9069595880478758 0.22561413935419505 0.13879776813115868 0
0.021763347769198527 0.6618371141687553 0.6789408896151659 0.7493316962484976 1
0.9327495846261202 0.08861440594713499 0.8106929841212032 0.34946487582936925 0
0.6692894620427734 0.36303384892986057 0.43094531052172536 0.6482731218627424 1
0.7326461477712529 0.31427446189123387 0.6740099228113157 0.6037062073218387 0
0.9921442150726354 0.40567993270297853 0.0647111740839117 0 0
0.7645772606113403 0.3852289686458912 0.000784975597778903 0.5167400258080281 1
0.9089516048305528 0.7544961389185492 0.6173580556698655 0 0
0.27625281628961273 0.9628903045889843 0.804947481966132 0 0
0.07888928595626465 0.28134025280548025 0.05482802925883301 0.956359839554474 1
0.2670673781311077 0.10790259749058473 0.7564470631354663 0.9576179013536458 1
0.16975265503823445 0.9794701862982464 0.2907629600592989 0.10872989589045226 0
0.639515186328828 0.48359711461670196 0.5285337352126331 0.5976237588894913 1
0.3469623669604145 0.39656808121623377 0.7903341344526706 0.8499122736339917 1
0.9589702410861061 0.913866610005186 0.26170281170562393 0 0
0.41548050193878816 0.3546155358157952 0.019849488230089696 0.8376298551668089 1
0.9067909987741465 0.2910069721621307 0.7404503085736847 0.30503282888111366 0
0.9596197028234783 0.022739210300091628 0.5926942282054337 0.2803800175973804 0
0.5607340329899024 0.9508581133182596 0.6815479706356833 0 0
0.10659496309809069 0.9053851948448166 0.9514894656764903 0.4109928987195888 0
0.7188930976902066 0.5809734530010491 0.6828291206333155 0.3816576489491818 0
0.06499600152892215 0.05224069570198542 0.07672381991010702 0.996517149625547 1
0.8520761446391725 0.3187111645470113 0.22251753409888764 0.41519806999784087 1
0.12136549237383898 0.8707518911770147 0.1838178986004475 0.4765097703851496 1
0.18370930785585715 0.2770268569195733 0.5163743539104608 0.9431367932343558 1
0.7697013023226691 0.47083155087204465 0.4430163187328815 0.43113519446481335 0
0.9475999973681708 0.9800586000937606 0.23348363604028521 0 0
0.39704273877361396 0.35568658204103554 0.1128517571695129 0.8460757170272135 1
0.5201359116316093 0.05124369620092151 0.833526051111088 0.8525448475187815 1
0.33059376914448935 0.008400064701334031 0.6877056360538472 0.9437357674242582 1
0.5874353159815564 0.18682173103681143 0.25209180309464285 0.7874118302070768 1
0.3168616562144082 0.7439669033435334 0.8966467495217414 0.5883127888721235 0
0.35218072429357594 0.020894205366187135 0.7186464116032727 0.9356987600815595 1
0.8489300520506016 0.11887443072695625 0.7858169656126639 0.5149627524828422 0
0.0965656543890232 0.7669895245985341 0.6040066417704739 0.6343517506467011 1
0.045306059302849366 0.504754281001333 0.03188447987648413 0.8620733592921626 1
0.5095226759043812 0.22582831817045013 0.1569011849387647 0.8302940524004402 1
0.8399027459630792 0.3206113526657428 0.16393422395932622 0.4379175012094423 1
0.5599573479906024 0.06958251605294508 0.33995596453381927 0.8255943567461402 1
0.24137008124584947 0.08931974352178829 0.7608594769032337 0.9663138554820447 1
0.1576870098872163 0.23105802387803398 0.42833767395252353 0.9600765576319458 1
0.6249301827070415 0.11197094218412107 0.2591988144977786 0.7726090698717845 1
0.790617866546879 0.4967095835508859 0.7528241850125592 0.3580544353943502 0
0.3008046087670757 0.8314252056128748 0.2759345334950083 0.4671709695776005 1
0.09501980216099004 0.33653932695194966 0.5097229287999181 0.9368631269358481 1
0.11203945371565682 0.19922317949308543 0.5939219579674697 0.9735282664431285 1
0.39415216443390877 0.3355167491597604 0.8464186326567833 0.8556124019118303 1
0.1159807286832859 0.33588671152943395 0.5230466936404616 0.9347345011242695 1
0.08004985917163676 0.14675153507852934 0.6233444904357739 0.9859290070784489 1
0.3500959714172889 0.9280668715667832 0.23247547914517086 0.12698304098433275 0
0.12830982391735946 0.39423364451151555 0.19071196285428127 0.91000902337365 1
0.9407741081027969 0.4143362272282458 0.7111149636337954 0 0
0.37207890704112967 0.26341523135877387 0.8394578617491986 0.890039158028051 1
0.11789216951159487 0.788931337876063 0.26488401288042085 0.6030661493442778 1
0.32113788457322157 0.4146962591760055 0.6793657642091531 0.8514091094868926 1
0.2607490897593312 0.9410726566526888 0.31993943030444383 0.21538840983286606 0
0.7957767151580211 0.41109513708042034 0.36025342261362425 0.4446798937225971 1
0.8331132943561956 0.3357033443071611 0.23009319768336067 0.43957422966770304 1
0.5763232273354455 0.43121815510533956 0.7533936697545323 0.6941919333593584 0
0.0009747550550094353 0.14564837547284992 0.3393306213220557 0.9893359391908809 1
0.15893865002894603 0.7543158467612394 0.6061780444568785 0.6369820318123978 1
0.5433129386474636 0.3731849117169159 0.2575514979404716 0.7520266433877826 1
0.009800234820954046 0.5478474824121282 0.6889049079628784 0.8365208254503572 1
0.26894762922847737 0.282373989613826 0.6408966336159319 0.9208322880535588 1
0.8004820086603526 0.8829841573322401 0.2973412338578927 0 0
0.9137665644964466 0.5209699235502714 0.11323601341949696 0 0
0.12624245424787706 0.9696917552106907 0.9696557343567247 0.20919068483534933 0
0.9736354306208606 0.012995351467808502 0.6846895953912628 0.22773925678275053 0
0.9998498720879694 0.5037947645186243 0.05619650610044302 0 0
0.15935580312317987 0.9204242151107276 0.3439479541159387 0.3569663741149402 1
0.7412545035911324 0.5970654812744998 0.8012888212452325 0.3066831785023656 0
0.18087315852702313 0.20649253459518224 0.11134612316246595 0.9615850111565362 1
0.9575374048482135 0.36798715853103103 0.4489961788688901 0 0
0.37038037671309665 0.37608188693374256 0.8237233038368734 0.8493413865261837 1
0.8899996950693221 0.9730166393370028 0.9434967215506433 0 0
0.24256805641579726 0.8444272817404654 0.43659594340490115 0.47760161626513703 1
0.803075883551208 0.19255182958078954 0.8262682506743535 0.5639086080062418 0
0.31987970215108863 0.7874917048764201 0.5720804178914247 0.5268147595716735 0
0.6920729721681358 0.9803172400487632 0.4008445548551005 0 0
0.746625892218916 0.34015370438189385 0.0929432497010112 0.5717037995881983 1
0.25195842762325693 0.5044737103183559 0.8611646134823407 0.8258469751396125 0
0.3279870724933347 0.7614521289541774 0.8883162092024552 0.5591199652922464 0
0.4429413771651749 0.5902489304462568 0.44565635037256746 0.6748400821691523 1
0.8678835742785955 0.7295043420039005 0.8407690577357438 0 0
0.2209253445196424 0.9098324207787574 0.6028972109483941 0.3512790318945091 0
0.4216280956087086 0.8355821465740225 0.4655457633752622 0.3521820911405382 0
0.3589670922797692 0.7055054215836445 0.7100862991504533 0.6110685123423492 0
0.9325940505589396 0.288599824960903 0.6116139001594671 0.21674519116835353 0
0.4129657862138343 0.25038211733175375 0.7348865998014922 0.8756529305251355 1
0.7632919867092327 0.48676187411286276 0.8375667283605901 0.4247919737184379 0
0.1375651167604539 0.9069351746859409 0.9835661884923872 0.39817637746112544 0
0.6197036970610368 0.3069608815957141 0.12767594085005518 0.7223173437062582 1
0.04311093852145165 0.7796866166775351 0.5123266914813416 0.6246841015695357 1
0.6541146139285039 0.470498138174553 0.35633594289173387 0.5922546528474416 1
0.16834047815273845 0.48690386399956687 0.5109387869105559 0.8570799908045915 1
0.5301102994555054 0.04437387129887127 0.3291575661311794 0.8467668096690762 1
0.9328881664333037 0.023406197056820233 0.022702090269812736 0.3594048119711892 1
0.9236309471766058 0.640391975222891 0.6194844263673935 0 0
0.012018795538419225 0.2268148843981317 0.07851789740798298 0.9738637259746703 1
0.5721339539304697 0.6121190621567791 0.2623437340214798 0.5458690250455619 1
0.9900190062726444 0.12448818530608907 0.6997869806439434 0.066068592675511 0
0.4585745518992823 0.48884096778134034 0.29360195583834026 0.7421212088122634 1
0.6358158680844548 0.03078574374139409 0.389450550492485 0.7712265684442545 1
0.8479080908342593 0.2234183282654829 0.47826788896573613 0.48076618027151036 1
0.11218620440244731 0.21171141631075185 0.29015233341140045 0.9708720470512414 1
0.8757777503513109 0.8630720326830625 0.7860128789191083 0 0
0.20343831587380734 0.9745729618781305 0.48446884292089565 0.09391695060273735 0
0.5628117295198163 0.6418622230050703 0.9548542957079955 0.5208222765914516 0
0.9455575475838416 0.59006841531161 0.24947064502293248 0 0
0.21281783808910393 0.8422696415622437 0.6016105676897523 0.49526802712641305 0
0.43629842390638807 0.53355892846748 0.17088211453829372 0.7245402370810308 1
0.6430361255868733 0.7019448001165578 0.9054657997680942 0.3062320015601712 0
0.03822828174648274 0.9617360632146406 0.33360272562465054 0.2712975178417902 0
0.990544041987095 0.4922185180654406 0.3115319260517375 0 0
0.5984348491294078 0.09018873782570358 0.8909030440273147 0.7960789677644231 0
0.6752641055903068 0.6551257213821189 0.05366360263835657 0.338863802854305 1
0.696139539167127 0.5083236546615952 0.5077079901149943 0.5069485221594588 0
0.8043583855469865 0.7200151065889515 0.5261858059283886 0 0
0.8502526203543035 0.14478440056595265 0.5290876146718715 0.5060711006700525 0
0.7628378418043245 0.9009058267436578 0.3501121946533934 0 0
0.18684116072968182 0.3761820276611749 0.7164089080865137 0.9075116873748306 1
0.902131506040533 0.8967543636048998 0.8957793581114153 0 0
0.8332469120959662 0.022389394846394906 0.7550569104152494 0.5524475526970405 0
0.05657662967127486 0.34322486054854395 0.19731376208764662 0.9375477481581789 1
0.5188287852217681 0.7274272943730409 0.10514080851697316 0.4490726255589642 1
0.4980181587815331 0.9077318322553034 0.6143403344020752 0 0
0.6772301739068212 0.515327495020405 0.48017052979276387 0.525163654898291 1
0.06544875548892559 0.925011923145181 0.47404854667391616 0.3742584701034896 0
0.25963942288397335 0.27615886634752695 0.9053169047124663 0.9253775719251716 1
0.2554499685553133 0.7353866247071359 0.25996658460682576 0.6276558179184953 1
0.4780658561612643 0.39404888876370525 0.4198850980574296 0.7849703882547968 1
0.9596785486058508 0.473064414323511 0.6051015662549755 0 0
0.7974780929637666 0.8166672455041581 0.46290153617068897 0 0
0.8560253191866634 0.17923321975668016 0.698162956326156 0.484867101221587 0
0.6937173825681233 0.2354027347448715 0.32891937855177833 0.6806921077825625 1
0.12197029916979107 0.14114557483785095 0.4721871042967496 0.9824465241549406 1
0.13991538254774682 0.8531608936229023 0.048263835438213 0.502533755402648 1
0.4692908798443982 0.5495972221908743 0.23779351510633728 0.6911649321652144 1
0.08846594011370956 0.002244433395947043 0.2887780227040404 0.9960766737347726 1
0.3103305119282662 0.9953786177689281 0.9286105349862039 0 0
0.48363954530015363 0.11567609581957905 0.9074337739796374 0.8675896674567997 0
0.8369854323656332 0.9647659098542771 0.6910732172590925 0 0
0.4223602652320262 0.8197519600749981 0.5150734321636121 0.38680554585777494 0
0.25452368376607115 0.9086363686034709 0.6973888931693784 0.3310553489271038 0
0.6500433203814056 0.9589244762742122 0.46391174381035993 0 0
0.5165499432015046 0.9053703693983359 0.3234472651521705 0 0
0.2269483868580422 0.9100847203539826 0.051940055770528515 0.34675673242310046 1
0.7081406501346321 0.5106076128625334 0.8246229899373339 0.48766452127843557 0
0.743488495258507 0.14616527959797065 0.014802709419889704 0.6525799326199727 1
0.7745408020901143 0.31170361491512066 0.7703656266209422 0.5503884104397988 0
0.6736981860708653 0.4181171076008201 0.17388466771191213 0.6093511618240749 1
0.3110315141233384 0.4666028123790247 0.9683026319771406 0.8279741618565933 0
0.3361610298148676 0.770628872080648 0.768115081519388 0.5414119536448341 0
0.07099170140739597 0.33527864047897316 0.2109279544357605 0.9394404779281413 1
0.6152457768087094 0.02919389154114649 0.4730068489826733 0.7877946120758452 1
0.24394670605727242 0.8630279422455052 0.598545221566076 0.44234915565342237 0
0.6653641644921011 0.8922996134501395 0.33387561065552784 0 0
0.523488842523353 0.48323086424950845 0.9855310803176638 0.7017459394896655 0
0.09082273815821917 0.7453954989449731 0.8579291480108651 0.6604065266076783 0
0.2803160152824937 0.03705995859570699 0.35256069722494643 0.95919210330623 1
0.6558393665008317 0.42266514511200004 0.6065343580024873 0.6254829337841599 1
0.10015063180940365 0.2738912428308289 0.6281529165425066 0.9565319848540148 1
0.10375365903923739 0.010920933848888259 0.36718719260074684 0.9945430666591758 1
0.382597086265251 0.04503476537178219 0.49629808339724146 0.9228170671857172 1
0.7982462142408944 0.931987118659314 0.8578403300755459 0 0
0.34700829824307355 0.629997929986676 0.2362318108929371 0.694757403100499 1
0.6558093407505949 0.9489193598454113 0.4643528084230564 0 0
0.5289854993900542 0.5449989026734527 0.47905109002076096 0.6505002209990304 1
0.267719107542435 0.9233827909327548 0.7857341891844449 0.2751194301860895 0
0.4411801807020457 0.8809838656433482 0.34112702581531007 0.17096045341485694 0
0.8195266002749153 0.4054107628220158 0.8434872327198484 0.4049916848898387 0
0.23738568183360242 0.06695697725806626 0.15505318826498837 0.9691051549016022 1
0.8717697586149973 0.9564295722063556 0.515871815618681 0 0
0.8491121201281047 0.12950942315342062 0.31608402469951447 0.5120897545997415 1
0.3169970379041318 0.27016428243640234 0.8183195739164837 0.9091337296875693 1
0.5091360846980175 0.8116845016962526 0.26037240352026525 0.2862668631967019 1
0.3773040827203209 0.5749692395684893 0.5726656765529985 0.7259834727544494 1
0.6967687809152197 0.8947968166071087 0.5691135964632807 0 0
0.11361306087345491 0.8067172471075144 0.9532261325381639 0.5799132311115502 0
0.5281718523015257 0.48312185774576233 0.728101984946018 0.6983034906146888 0
0.09807355310431398 0.09119477461321401 0.103442202197491 0.9909919733604003 1
0.9364161557060688 0.8346120123182019 0.7887719150961316 0 0
0.27206537017706434 0.2340428533300598 0.20989206174715802 0.9333832959484228 1
0.2735702591616951 0.7245204044473155 0.9007081360271494 0.6326369392010724 0
0.11005567576691178 0.197089675297502 0.49322095085048434 0.9741885896080972 1
0.3482909110349057 0.20855252012956838 0.5043845621545653 0.9138923829631591 1
0.15510799021229094 0.6781408692423518 0.1847676758383059 0.7183776672722582 1
0.013293205728543311 0.03621516053908613 0.8517732447759181 0.9992555993481281 1
0.18933866667169008 0.6247782918104738 0.38662537990368295 0.7574978253337583 1
0.7403544152197394 0.37565874845302183 0.18225758402515546 0.557454791508107 1
0.06948908978311397 0.998609544493609 0.7999805631361885 0 0
0.4485956254517294 0.7302299796568232 0.3240901283311579 0.5152922875766406 1
0.9337758633136131 0.9700723798673294 0.08876169334277129 0 0
0.6426748752103801 0.6071012288990374 0.6424382510114515 0.46732975792538706 0
0.971988953806944 0.7272981858933751 0.009367554132603262 0 0
0.7704817655587666 0.04578218158828551 0.3298538999161982 0.6358158859217526 1
0.3496169527596875 0.6665338455574665 0.2942247498788513 0.6584076389816614 1
0.36964152399159933 0.7823660033606548 0.7236777755502777 0.5012669753002325 0
0.47604947819066434 0.47292521938928433 0.9611483777172425 0.7414301256220935 0
0.20588936334013042 0.2372566353741712 0.5465859767152281 0.9493781433308455 1
0.9077172854438282 0.27913283330237015 0.04048996213412748 0.31326377236935476 1
0.6889765352652242 0.2694029967960334 0.37252817203989097 0.6728546345023149 1
